code,name
BSE/BOM514486,POLYGENTA TECHNOLOGIES LTD. EOD Prices
BSE/BOM515018,REGENCY CERAMICS LTD. EOD Prices
BSE/BOM515030,ASAHI INDIA GLASS LTD. EOD Prices
BSE/BOM515037,MURUDESHWAR CERAMICS LTD. EOD Prices
BSE/BOM515043,SAINT-GOBAIN SEKURIT INDIA LTD. EOD Prices
BSE/BOM515055,Anant Raj Limited-$ EOD Prices
BSE/BOM515059,MADHUSUDAN INDUSTRIES LTD. EOD Prices
BSE/BOM515081,SRI VAJRA GRANITES LTD. EOD Prices
BSE/BOM515085,RESTILE CERAMICS LTD. EOD Prices
BSE/BOM515093,MADHAV MARBLES & GRANITES LTD. EOD Prices
BSE/BOM515097,Gee Gee Granites Ltd. EOD Prices
BSE/BOM515099,Vertical Industries Ltd EOD Prices
BSE/BOM515127,Ramasigns Industries Ltd EOD Prices
BSE/BOM515145,HINDUSTHAN NATIONAL GLASS & INDUSTRIES LTD.-$ EOD Prices
BSE/BOM515147,Haldyn Glass Ltd-$ EOD Prices
BSE/BOM516003,Duroply Industries Ltd EOD Prices
BSE/BOM516007,MANGALAM TIMBER PRODUCTS LTD. EOD Prices
BSE/BOM516016,SHREYANS INDUSTRIES LTD.-$ EOD Prices
BSE/BOM516020,AGIO PAPER & INDUSTRIES LTD.-$ EOD Prices
BSE/BOM516022,STAR PAPER MILLS LTD. EOD Prices
BSE/BOM516030,Yash Pakka Ltd-$ EOD Prices
BSE/BOM516032,SARDA PAPERS LTD. EOD Prices
BSE/BOM516038,SOMA PAPERS & INDUSTRIES LTD. EOD Prices
BSE/BOM516062,NATIONAL PLYWOOD INDUSTRIES LTD. EOD Prices
BSE/BOM516064,Arrow Greentech Ltd EOD Prices
BSE/BOM516072,VISHNU CHEMICALS LTD. EOD Prices
BSE/BOM516078,JUMBO BAG LTD. EOD Prices
BSE/BOM516082,N.R.AGARWAL INDUSTRIES LTD. EOD Prices
BSE/BOM516086,SHREE RAJESHWARANAND PAPER MILLS LTD. EOD Prices
BSE/BOM516092,3P Land Holdings Ltd EOD Prices
BSE/BOM516096,SANGAL PAPERS LTD. EOD Prices
BSE/BOM516098,VENTURA TEXTILES LTD. EOD Prices
BSE/BOM516106,SHREE KARTHIK PAPERS LTD. EOD Prices
BSE/BOM516108,SOUTH INDIA PAPER MILLS LTD. EOD Prices
BSE/BOM516110,Scandent Imaging Limited EOD Prices
BSE/BOM517001,Birla Power Solutions Ltd.-$ EOD Prices
BSE/BOM517015,VINDHYA TELELINKS LTD. EOD Prices
BSE/BOM517035,RUTTONSHA INTERNATIONAL RECTIFIER LTD. EOD Prices
BSE/BOM517041,ADOR WELDING LTD. EOD Prices
BSE/BOM517044,INTERNATIONAL DATA MANAGEMENT LTD. EOD Prices
BSE/BOM517059,SALZER ELECTRONICS LTD.-$ EOD Prices
BSE/BOM517063,JETKING INFOTRAIN LTD. EOD Prices
BSE/BOM517077,IND-AGIV COMMERCE LTD. EOD Prices
BSE/BOM517080,High Ground Enterprise Ltd EOD Prices
BSE/BOM517096,APLAB LTD.-$ EOD Prices
BSE/BOM517119,PCS TECHNOLOGY LTD. EOD Prices
BSE/BOM517140,MOSER BAER INDIA LTD. EOD Prices
BSE/BOM517146,USHA MARTIN LTD. EOD Prices
BSE/BOM517164,ZENITH COMPUTERS LTD. EOD Prices
BSE/BOM517166,SPEL SEMICONDUCTOR LTD. EOD Prices
BSE/BOM517168,SUBROS LTD. EOD Prices
BSE/BOM517170,KLK Electrical Ltd EOD Prices
BSE/BOM517172,Pervasive Commodities Ltd EOD Prices
BSE/BOM517174,HONEYWELL AUTOMATION INDIA LTD. EOD Prices
BSE/BOM517201,SWITCHING TECHNOLOGIES GUNTHER LTD. EOD Prices
BSE/BOM517206,LUMAX INDUSTRIES LTD. EOD Prices
BSE/BOM517214,Digispice Technologies Ltd-$ EOD Prices
BSE/BOM517224,SUJANA UNIVERSAL INDUSTRIES LTD.-$ EOD Prices
BSE/BOM517228,TREND ELECTRONICS LTD.-$ EOD Prices
BSE/BOM517230,PAE LTD. EOD Prices
BSE/BOM517236,CALCOM VISION LTD. EOD Prices
BSE/BOM517238,DYNAVISION LTD. EOD Prices
BSE/BOM517246,BCC FUBA INDIA LTD. EOD Prices
BSE/BOM517258,PRECISION ELECTRONICS LTD. EOD Prices
BSE/BOM517264,FINE-LINE CIRCUITS LTD. EOD Prices
BSE/BOM517271,HBL POWER SYSTEMS LTD.-$ EOD Prices
BSE/BOM517273,S&S POWER SWITCHGEAR LTD. EOD Prices
BSE/BOM517288,Gujarat Poly Electronics Ltd EOD Prices
BSE/BOM517296,Phoenix Lamps Limited EOD Prices
BSE/BOM517300,GUJARAT INDUSTRIES POWER CO.LTD. EOD Prices
BSE/BOM517320,SAVANT INFOCOMM LTD. EOD Prices
BSE/BOM517326,Cmc Ltd. EOD Prices
BSE/BOM517330,CMI LTD. EOD Prices
BSE/BOM517334,MOTHERSON SUMI SYSTEMS LTD. EOD Prices
BSE/BOM517344,MINDTECK (INDIA) LTD. EOD Prices
BSE/BOM517354,HAVELLS INDIA LTD. EOD Prices
BSE/BOM517356,ACI INFOCOM LTD. EOD Prices
BSE/BOM517360,SBEC SYSTEMS (INDIA) LTD. EOD Prices
BSE/BOM517370,INCAP LTD. EOD Prices
BSE/BOM517372,GUJARAT INTRUX LTD.-$ EOD Prices
BSE/BOM517374,MUKESH STRIPS LTD. EOD Prices
BSE/BOM517380,IGARASHI MOTORS INDIA LTD. EOD Prices
BSE/BOM517385,Symphony Limited EOD Prices
BSE/BOM517391,Gamma Infoway Exalt Ltd. EOD Prices
BSE/BOM517393,VINTRON INFORMATICS LTD. EOD Prices
BSE/BOM517397,PAN ELECTRONICS INDIA LTD. EOD Prices
BSE/BOM517399,VXL INSTRUMENTS LTD. EOD Prices
BSE/BOM517403,SUN SOURCE (INDIA) LTD. EOD Prices
BSE/BOM517411,SHYAM TELECOM LTD. EOD Prices
BSE/BOM517415,LEE & NEE SOFTWARES (EXPORTS) LTD. EOD Prices
BSE/BOM517417,PATELS AIRTEMP (INDIA) LTD. EOD Prices
BSE/BOM517421,Butterfly Gandhimathi Appliances Ltd EOD Prices
BSE/BOM517423,INTEGRA SWITCHGEAR LTD. EOD Prices
BSE/BOM517429,Athena Global Technologies Ltd-$ EOD Prices
BSE/BOM517431,NARMADA MACPLAST DRIP IRRIGATION SYSTEMS LTD. EOD Prices
BSE/BOM517433,INNOVATION SOFTWARE EXPORTS LTD. EOD Prices
BSE/BOM517437,DUTRON POLYMERS LTD.-$ EOD Prices
BSE/BOM517447,R.S.SOFTWARE INDIA LTD. EOD Prices
BSE/BOM517449,MAGNA ELECTRO CASTINGS LTD.-$ EOD Prices
BSE/BOM517463,LINAKS MICROELECTRONICS LTD. EOD Prices
BSE/BOM517467,MARSONS LIMITED EOD Prices
BSE/BOM517471,KOA TOOLS INDIA LTD. EOD Prices
BSE/BOM517477,ELNET TECHNOLOGIES LTD.-$ EOD Prices
BSE/BOM517481,Artech Power & Trading Ltd EOD Prices
BSE/BOM517494,Accel Ltd EOD Prices
BSE/BOM517496,RICOH INDIA LTD. EOD Prices
BSE/BOM517498,WEBSOL ENERGY SYSTEM LTD. EOD Prices
BSE/BOM517500,ROTO PUMPS LTD. EOD Prices
BSE/BOM517506,TTK PRESTIGE LTD. EOD Prices
BSE/BOM517514,D&H India Ltd-$ EOD Prices
BSE/BOM517518,Leel Electricals Ltd EOD Prices
BSE/BOM517522,RAJRATAN GLOBAL WIRE LTD. EOD Prices
BSE/BOM517530,Surana Telecom And Power Limited EOD Prices
BSE/BOM517534,Nivyah Infrastructure & Telecom Services Ltd. EOD Prices
BSE/BOM517536,ONWARD TECHNOLOGIES LTD. EOD Prices
BSE/BOM517544,CENTUM ELECTRONICS LTD. EOD Prices
BSE/BOM517546,ALFA TRANSFORMERS LTD. EOD Prices
BSE/BOM517548,STARLITE COMPONENTS LTD. EOD Prices
BSE/BOM517552,ADVANCED MICRONIC DEVICES LTD.-$ EOD Prices
BSE/BOM517554,NHC FOODS LTD. EOD Prices
BSE/BOM517556,PVP VENTURES LTD. EOD Prices
BSE/BOM517562,TRIGYN TECHNOLOGIES LTD. EOD Prices
BSE/BOM517564,GR CABLES LTD. EOD Prices
BSE/BOM517565,Ashco Niulab Industries Ltd.-$ EOD Prices
BSE/BOM517569,KEI INDUSTRIES LTD. EOD Prices
BSE/BOM517571,IMP POWERS LTD. EOD Prices
BSE/BOM517973,DMC Education Ltd EOD Prices
BSE/BOM518011,KEERTHI INDUSTRIES LTD. EOD Prices
BSE/BOM518017,Bheema Cements Ltd. EOD Prices
BSE/BOM518029,GUJARAT SIDHEE CEMENT LTD. EOD Prices
BSE/BOM518075,SURAJ PRODUCTS LTD. EOD Prices
BSE/BOM518091,ANJANI PORTLAND CEMENT LTD.-$ EOD Prices
BSE/BOM519003,Modi Naturals Limited EOD Prices
BSE/BOM519014,PRASHANT INDIA LTD. EOD Prices
BSE/BOM519031,SHAH FOODS LTD. EOD Prices
BSE/BOM519035,Wadala Commodities Ltd. EOD Prices
BSE/BOM519039,Vippy Industries Ltd. EOD Prices
BSE/BOM519064,KHANDELWAL EXTRACTION LTD. EOD Prices
BSE/BOM519091,TASTY BITE EATABLES LTD. EOD Prices
BSE/BOM519097,RITESH INTERNATIONAL LTD. EOD Prices
BSE/BOM519105,AVT NATURAL PRODUCTS LTD. EOD Prices
BSE/BOM519126,HINDUSTAN FOODS LTD. EOD Prices
BSE/BOM519136,NAHAR INDUSTRIAL ENTERPRISES LTD.-$ EOD Prices
BSE/BOM519152,VADILAL ENTERPRISES LTD. EOD Prices
BSE/BOM519156,VADILAL INDUSTRIES LTD.-$ EOD Prices
BSE/BOM519174,ASHIANA AGRO INDUSTRIES LTD. EOD Prices
BSE/BOM519183,ADF FOODS LTD.-$ EOD Prices
BSE/BOM519191,Retro Green Revolution Ltd EOD Prices
BSE/BOM519200,NAVCOM INDUSTRIES LTD. EOD Prices
BSE/BOM519214,WILLIAMSON FINANCIAL SERVICES LTD. EOD Prices
BSE/BOM519216,AJANTA SOYA LTD. EOD Prices
BSE/BOM519224,WILLIAMSON MAGOR & COMPANY LTD. EOD Prices
BSE/BOM519230,Richirich Inventures Limited EOD Prices
BSE/BOM519234,Superior Industrial Enterprises Limited EOD Prices
BSE/BOM519238,SAPTARISHI AGRO INDUSTRIES LTD. EOD Prices
BSE/BOM519242,SARDA PROTEINS LTD. EOD Prices
BSE/BOM519248,JVL AGRO INDUSTRIES LTD. EOD Prices
BSE/BOM519260,Sanwaria Consumer Ltd-$ EOD Prices
BSE/BOM519262,PRIMA AGRO LTD. EOD Prices
BSE/BOM519273,UNNO INDUSTRIES LTD. EOD Prices
BSE/BOM519279,MADHUR INDUSTRIES LTD. EOD Prices
BSE/BOM519281,AGRO DUTCH INDUSTRIES LTD. EOD Prices
BSE/BOM519285,TARAI FOODS LTD. EOD Prices
BSE/BOM519287,MODERN DAIRIES LTD. EOD Prices
BSE/BOM519295,BAMBINO AGRO INDUSTRIES LTD. EOD Prices
BSE/BOM519299,PRIME INDUSTRIES LTD. EOD Prices
BSE/BOM519303,Trombo Extractions Ltd EOD Prices
BSE/BOM519307,VIKAS WSP LTD. EOD Prices
BSE/BOM519319,Jatalia Global Ventures Ltd EOD Prices
BSE/BOM519323,MURLI INDUSTRIES LTD.-$ EOD Prices
BSE/BOM519331,VSF PROJECTS LTD. EOD Prices
BSE/BOM519353,BANSISONS TEA INDUSTRIES LTD. EOD Prices
BSE/BOM519359,POONA DAL & OIL INDUSTRIES LTD. EOD Prices
BSE/BOM519367,TRANSGLOBE FOODS LTD. EOD Prices
BSE/BOM519373,VIMAL OIL & FOODS LTD.-$ EOD Prices
BSE/BOM519383,ANIK INDUSTRIES LTD. EOD Prices
BSE/BOM519397,SHARAT INDUSTRIES LTD. EOD Prices
BSE/BOM519413,Datiware Maritime Infra Ltd EOD Prices
BSE/BOM519415,KMG MILK FOOD LTD. EOD Prices
BSE/BOM519421,KSE LTD.-$ EOD Prices
BSE/BOM519439,PIONEER AGRO EXTRACTS LTD. EOD Prices
BSE/BOM519455,NARBADA GEMS AND JEWELLERY LTD. EOD Prices
BSE/BOM519457,VIRAT CRANE INDUSTRIES LTD. EOD Prices
BSE/BOM519463,Ib Infotech Enterprises Ltd. EOD Prices
BSE/BOM519471,Ambar Protein Industries Ltd EOD Prices
BSE/BOM519475,CHORDIA FOOD PRODUCTS LTD. EOD Prices
BSE/BOM519477,CIAN Agro Industries & Infrastructure Ltd EOD Prices
BSE/BOM519479,OMEGA AG-SEEDS (PUNJAB) LTD. EOD Prices
BSE/BOM519483,TAI INDUSTRIES LTD.-$ EOD Prices
BSE/BOM519485,Kohinoor Techno Engineers Limited EOD Prices
BSE/BOM519491,OCEAN AGRO (INDIA) LTD. EOD Prices
BSE/BOM519494,N.K.INDUSTRIES LTD. EOD Prices
BSE/BOM519500,Bkv Industries Ltd. EOD Prices
BSE/BOM519506,NCC BLUE WATER PRODUCTS LTD. EOD Prices
BSE/BOM519532,ASIAN TEA & EXPORTS LTD.-$ EOD Prices
BSE/BOM519552,Heritage Foods Limited EOD Prices
BSE/BOM519560,NEHA INTERNATIONAL LTD. EOD Prices
BSE/BOM519566,SIMRAN FARMS LTD. EOD Prices
BSE/BOM519570,LAKSHMI OVERSEAS INDUSTRIES LTD. EOD Prices
BSE/BOM519586,Smilax Industries Limited EOD Prices
BSE/BOM519588,DFM FOODS LTD. EOD Prices
BSE/BOM519600,CCL PRODUCTS (INDIA) LTD. EOD Prices
BSE/BOM519602,Kellton Tech Solutions Ltd. EOD Prices
BSE/BOM519604,SURYO FOODS & INDUSTRIES LTD. EOD Prices
BSE/BOM519606,INTEGRATED PROTEINS LTD. EOD Prices
BSE/BOM519612,MAHAAN FOODS LTD. EOD Prices
BSE/BOM520003,Vybra Automet Ltd.-$ EOD Prices
BSE/BOM520008,RICO AUTO INDUSTRIES LTD. EOD Prices
BSE/BOM520021,OMAX AUTOS LTD. EOD Prices
BSE/BOM520026,Hella India Lighting Ltd. EOD Prices
BSE/BOM520043,MUNJAL SHOWA LTD. EOD Prices
BSE/BOM520051,JAMNA AUTO INDUSTRIES LTD. EOD Prices
BSE/BOM520056,SUNDARAM-CLAYTON LTD. EOD Prices
BSE/BOM520057,Jtekt India Ltd EOD Prices
BSE/BOM520059,MUNJAL AUTO INDUSTRIES LTD. EOD Prices
BSE/BOM520066,JAY BHARAT MARUTI LTD. EOD Prices
BSE/BOM520073,RACL Geartech Ltd EOD Prices
BSE/BOM520075,SAMKRG PISTONS & RINGS LTD.-$ EOD Prices
BSE/BOM520077,AMTEK AUTO LTD.-$ EOD Prices
BSE/BOM520081,EAST COAST STEEL LTD. EOD Prices
BSE/BOM520086,SICAL LOGISTICS LTD. EOD Prices
BSE/BOM520111,RATNAMANI METALS & TUBES LTD.-$ EOD Prices
BSE/BOM520113,VESUVIUS INDIA LTD. EOD Prices
BSE/BOM520115,BRAKES AUTO (INDIA) LTD. EOD Prices
BSE/BOM520119,AUTOMOTIVE STAMPINGS & ASSEMBLIES LTD. EOD Prices
BSE/BOM520121,ARCEE INDUSTRIES LTD. EOD Prices
BSE/BOM520123,ABC INDIA LTD.-$ EOD Prices
BSE/BOM520127,BALURGHAT TECHNOLOGIES LTD. EOD Prices
BSE/BOM520131,COASTAL ROADWAYS LTD. EOD Prices
BSE/BOM520139,JAGSON AIRLINES LTD. EOD Prices
BSE/BOM520141,SIBAR AUTO PARTS LTD. EOD Prices
BSE/BOM520151,SHREYAS SHIPPING & LOGISTICS LTD. EOD Prices
BSE/BOM520155,Starlog Enterprises Ltd EOD Prices
BSE/BOM521003,SHIVA SUITINGS LTD. EOD Prices
BSE/BOM521005,INDOVATION TECHNOLOGIES LTD. EOD Prices
BSE/BOM521014,EUROTEX INDUSTRIES & EXPORTS LTD. EOD Prices
BSE/BOM521016,INDO COUNT INDUSTRIES LTD. EOD Prices
BSE/BOM521018,MARAL OVERSEAS LTD. EOD Prices
BSE/BOM521022,SURYAJYOTI SPINNING MILLS LTD.-$ EOD Prices
BSE/BOM521030,Nakoda Limited-$ EOD Prices
BSE/BOM521034,SOMA TEXTILES & INDUSTRIES LTD. EOD Prices
BSE/BOM521036,SOURCE INDUSTRIES (INDIA) LTD. EOD Prices
BSE/BOM521038,TAMILNADU JAIBHARAT MILLS LTD. EOD Prices
BSE/BOM521046,Vanasthali Textile Industries Ltd.-$ EOD Prices
BSE/BOM521048,ADVANCE LIFESTYLES LTD. EOD Prices
BSE/BOM521054,KAKATIYA TEXTILES LTD. EOD Prices
BSE/BOM521056,Cheslind Textiles Ltd. EOD Prices
BSE/BOM521062,Perfect-Octave Media Projects Ltd EOD Prices
BSE/BOM521064,TRIDENT LTD. EOD Prices
BSE/BOM521068,HISAR SPINNING MILLS LTD. EOD Prices
BSE/BOM521070,ALOK INDUSTRIES LTD. EOD Prices
BSE/BOM521076,AMIT SPINNING INDUSTRIES LTD. EOD Prices
BSE/BOM521080,PASARI SPINNING MILLS LTD. EOD Prices
BSE/BOM521082,SPENTEX INDUSTRIES LTD. EOD Prices
BSE/BOM521097,AMARJOTHI SPINNING MILLS LTD. EOD Prices
BSE/BOM521105,OLYMPIA INDUSTRIES LTD. EOD Prices
BSE/BOM521109,NAGREEKA EXPORTS LTD.-$ EOD Prices
BSE/BOM521113,SUDITI INDUSTRIES LTD. EOD Prices
BSE/BOM521127,KHATOR FIBRE & FABRICS LTD. EOD Prices
BSE/BOM521131,Shree Bhavya Fabrics Ltd EOD Prices
BSE/BOM521133,GEM SPINNERS INDIA LTD. EOD Prices
BSE/BOM521137,EUREKA INDUSTRIES LTD. EOD Prices
BSE/BOM521141,ADITYA SPINNERS LTD. EOD Prices
BSE/BOM521149,PRIME URBAN DEVELOPMENT INDIA LTD. EOD Prices
BSE/BOM521151,DHANLAXMI FABRICS LTD. EOD Prices
BSE/BOM521161,SRI LAKSHMI SARASWATHI TEXTILES (ARNI) LTD.-$ EOD Prices
BSE/BOM521163,ZODIAC CLOTHING CO.LTD. EOD Prices
BSE/BOM521167,FRONTLINE BUSINESS SOLUTIONS LTD. EOD Prices
BSE/BOM521174,ARORA FIBRES LTD. EOD Prices
BSE/BOM521176,GANGOTRI TEXTILES LTD. EOD Prices
BSE/BOM521178,SRI RAMAKRISHNA MILLS (COIMBATORE) LTD.-$ EOD Prices
BSE/BOM521180,SUPER SPINNING MILLS LTD. EOD Prices
BSE/BOM521182,SEASONS FURNISHINGS LTD. EOD Prices
BSE/BOM521188,UNITED TEXTILES LTD. EOD Prices
BSE/BOM521194,SIL INVESTMENTS LTD. EOD Prices
BSE/BOM521200,SURYALAKSHMI COTTON MILLS LTD. EOD Prices
BSE/BOM521206,SAMTEX FASHIONS LTD.-$ EOD Prices
BSE/BOM521210,CITYMAN LTD. EOD Prices
BSE/BOM521216,DHANALAXMI ROTO SPINNERS LTD. EOD Prices
BSE/BOM521220,DAMODAR INDUSTRIES LTD.-$ EOD Prices
BSE/BOM521222,SANBLUE CORPORATION LTD. EOD Prices
BSE/BOM521226,UNIROYAL INDUSTRIES LTD. EOD Prices
BSE/BOM521228,TATIA GLOBAL VENNTURE LTD. EOD Prices
BSE/BOM521232,SUNIL INDUSTRIES LTD. EOD Prices
BSE/BOM521234,SRI NACHAMMAI COTTON MILLS LTD.-$ EOD Prices
BSE/BOM521238,KKRRAFTON Developers Ltd EOD Prices
BSE/BOM521240,SAMBANDAM SPINNING MILLS LTD.-$ EOD Prices
BSE/BOM521242,KANDAGIRI SPINNING MILLS LTD.-$ EOD Prices
BSE/BOM521244,Chitradurga Spintex Ltd. EOD Prices
BSE/BOM521246,PARAS PETROFILS LTD. EOD Prices
BSE/BOM521248,KITEX GARMENTS LTD. EOD Prices
BSE/BOM522001,CRANEX LTD. EOD Prices
BSE/BOM522004,BATLIBOI LTD.-$ EOD Prices
BSE/BOM522005,AUSTIN ENGINEERING CO.LTD. EOD Prices
BSE/BOM522014,UNITED DRILLING TOOLS LTD. EOD Prices
BSE/BOM522015,VCCL LTD. EOD Prices
BSE/BOM522017,FLUIDOMAT LTD. EOD Prices
BSE/BOM522027,EMA INDIA LTD. EOD Prices
BSE/BOM522029,WINDSOR MACHINES LTD. EOD Prices
BSE/BOM522034,SHANTHI GEARS LTD. EOD Prices
BSE/BOM522036,MIVEN MACHINE TOOLS LTD. EOD Prices
BSE/BOM522042,S.m.energy Teknik & Electronics Ltd. EOD Prices
BSE/BOM522064,Honda India Power Products Ltd EOD Prices
BSE/BOM522073,The Hi-Tech Gears Ltd EOD Prices
BSE/BOM522074,ELGI EQUIPMENTS LTD. EOD Prices
BSE/BOM522080,Terruzzi Fercalx India Limited EOD Prices
BSE/BOM522085,STONE INDIA LTD.-$ EOD Prices
BSE/BOM522091,United Van Der Horst Ltd. EOD Prices
BSE/BOM522101,KILBURN ENGINEERING LTD. EOD Prices
BSE/BOM522105,BIRLA PRECISION TECHNOLOGIES LTD. EOD Prices
BSE/BOM522108,YUKEN INDIA LTD.-$ EOD Prices
BSE/BOM522113,TIMKEN INDIA LTD. EOD Prices
BSE/BOM522122,VOITH PAPER FABRICS INDIA LTD.-$ EOD Prices
BSE/BOM522134,ARTSON ENGINEERING LTD. EOD Prices
BSE/BOM522142,Techno Forge Ltd. EOD Prices
BSE/BOM522150,ADITYA FORGE LTD. EOD Prices
BSE/BOM522152,SOLITAIRE MACHINE TOOLS LTD. EOD Prices
BSE/BOM522163,Diamond Power Infrastructure Limited-$ EOD Prices
BSE/BOM522165,INDSIL HYDRO POWER AND MANGANESE LTD.-$ EOD Prices
BSE/BOM522171,TMT (INDIA) LTD. EOD Prices
BSE/BOM522175,SVOGL Oil Gas And Energy Ltd-$ EOD Prices
BSE/BOM522183,ITL INDUSTRIES LTD.-$ EOD Prices
BSE/BOM522195,FRONTIER SPRINGS LTD. EOD Prices
BSE/BOM522205,PRAJ INDUSTRIES LTD. EOD Prices
BSE/BOM522207,RASANDIK ENGINEERING INDUSTRIES INDIA LTD.-$ EOD Prices
BSE/BOM522209,YOGI SUNG-WON (INDIA) LTD. EOD Prices
BSE/BOM522215,HLE Glascoat Ltd EOD Prices
BSE/BOM522217,GUJARAT APOLLO INDUSTRIES LTD. EOD Prices
BSE/BOM522229,TANEJA AEROSPACE & AVIATION LTD.-$ EOD Prices
BSE/BOM522231,CONART ENGINEERS LTD.-$ EOD Prices
BSE/BOM522233,VHCL INDUSTRIES LTD. EOD Prices
BSE/BOM522235,Minal Industries Limited EOD Prices
BSE/BOM522237,SHIVAGRICO IMPLEMENTS LTD. EOD Prices
BSE/BOM522241,M.M.FORGINGS LTD.-$ EOD Prices
BSE/BOM522245,IYKOT HITECH TOOLROOM LTD. EOD Prices
BSE/BOM522249,MAYUR UNIQUOTERS LTD.-$ EOD Prices
BSE/BOM522251,CENLUB INDUSTRIES LTD. EOD Prices
BSE/BOM522257,RAJOO ENGINEERS LTD.-$ EOD Prices
BSE/BOM522259,Kalindee Rail Nirman (Engineers) Ltd-$ EOD Prices
BSE/BOM522261,DOLPHIN OFFSHORE ENTERPRISES (INDIA) LTD.-$ EOD Prices
BSE/BOM522263,JMC PROJECTS (INDIA) LTD.-$ EOD Prices
BSE/BOM522267,VEEJAY LAKSHMI ENGINEERING WORKS LTD.-$ EOD Prices
BSE/BOM522273,AHMEDABAD STEELCRAFT LTD. EOD Prices
BSE/BOM522275,GE T&D India Ltd EOD Prices
BSE/BOM522279,Satellite Engineering Ltd. EOD Prices
BSE/BOM522281,RAM RATNA WIRES LTD.-$ EOD Prices
BSE/BOM522285,JAYASWAL NECO INDUSTRIES LTD. EOD Prices
BSE/BOM522287,KALPATARU POWER TRANSMISSION LTD. EOD Prices
BSE/BOM522289,NMS Resources Global Ltd EOD Prices
BSE/BOM522292,Chandni Textiles Engineering Ind. Ltd EOD Prices
BSE/BOM522294,T & I GLOBAL LTD. EOD Prices
BSE/BOM522295,CONTROL PRINT LTD.-$ EOD Prices
BSE/BOM522296,S.s.forgings & Engineering Ltd. EOD Prices
BSE/BOM522650,BEMCO HYDRAULICS LTD. EOD Prices
BSE/BOM523001,PROFESSIONAL DIAMONDS LTD. EOD Prices
BSE/BOM523007,ANSAL BUILDWELL LTD.-$ EOD Prices
BSE/BOM523011,WEIZMANN LTD. EOD Prices
BSE/BOM523019,B.N.RATHI SECURITIES LTD. EOD Prices
BSE/BOM523021,RISHI TECHTEX LTD. EOD Prices
BSE/BOM523023,SINCLAIRS HOTELS LTD.-$ EOD Prices
BSE/BOM523025,SAFARI INDUSTRIES (INDIA) LTD. EOD Prices
BSE/BOM523030,RAJDHANI LEASING & INDUSTRIES LTD. EOD Prices
BSE/BOM523031,ADS DIAGNOSTIC LTD. EOD Prices
BSE/BOM523054,BINAYAK TEX PROCESSORS LTD. EOD Prices
BSE/BOM523062,J.J.FINANCE CORPORATION LTD. EOD Prices
BSE/BOM523100,COSMO FERRITES LTD.-$ EOD Prices
BSE/BOM523105,PLANTER POLYSACKS LTD. EOD Prices
BSE/BOM523113,FUTURISTIC SECURITIES LTD. EOD Prices
BSE/BOM523116,SANCO TRANS LTD. EOD Prices
BSE/BOM523120,ADOR MULTIPRODUCTS LTD. EOD Prices
BSE/BOM523127,EIH ASSOCIATED HOTELS LTD.-$ EOD Prices
BSE/BOM523133,BONANZA INDUSTRIES LTD. EOD Prices
BSE/BOM523144,MEDI-CAPS LTD.-$ EOD Prices
BSE/BOM523151,OTCO INTERNATIONAL LTD. EOD Prices
BSE/BOM523160,MORGANITE CRUCIBLE (INDIA) LTD. EOD Prices
BSE/BOM523164,SIP INDUSTRIES LTD. EOD Prices
BSE/BOM523186,B&A Packaging India Limited EOD Prices
BSE/BOM523200,CLASSIC DIAMONDS (INDIA) LTD. EOD Prices
BSE/BOM523204,ABAN OFFSHORE LTD. EOD Prices
BSE/BOM523207,KOKUYO CAMLIN LTD.-$ EOD Prices
BSE/BOM523209,Nicco Uco Alliance Credit Ltd. EOD Prices
BSE/BOM523218,KILBURN OFFICE AUTOMATION LTD. EOD Prices
BSE/BOM523221,MCS LTD. EOD Prices
BSE/BOM523222,SRM ENERGY LTD. EOD Prices
BSE/BOM523229,BHARAT SEATS LTD.-$ EOD Prices
BSE/BOM523232,CONTINENTAL PETROLEUMS LTD. EOD Prices
BSE/BOM523236,SHRENUJ & CO.LTD. EOD Prices
BSE/BOM523242,NB FOOTWEAR LTD. EOD Prices
BSE/BOM523248,MACHINO PLASTICS LTD.-$ EOD Prices
BSE/BOM523260,PEARL POLYMERS LTD. EOD Prices
BSE/BOM523261,VENKY'S (INDIA) LTD. EOD Prices
BSE/BOM523269,ADVANI HOTELS & RESORTS (INDIA) LTD. EOD Prices
BSE/BOM523277,GV FILMS LTD. EOD Prices
BSE/BOM523283,SUPERHOUSE LTD. EOD Prices
BSE/BOM523289,RAMA VISION LTD. EOD Prices
BSE/BOM523301,TCPL PACKAGING LTD.-$ EOD Prices
BSE/BOM523307,Panasonic Appliances India Company Ltd.-$ EOD Prices
BSE/BOM523315,PURITY FLEX PACK LTD. EOD Prices
BSE/BOM523319,BALMER LAWRIE & CO.LTD. EOD Prices
BSE/BOM523323,KOVAI MEDICAL CENTER & HOSPITAL LTD. EOD Prices
BSE/BOM523329,ELDECO HOUSING & INDUSTRIES LTD. EOD Prices
BSE/BOM523343,MICROSE INDIA LTD. EOD Prices
BSE/BOM523351,STANDARD SHOE SOLE AND MOULD (INDIA) LTD. EOD Prices
BSE/BOM523353,Cdr Health Care Ltd. EOD Prices
BSE/BOM523359,Sharp Industries Ltd. EOD Prices
BSE/BOM523363,Sterling Holiday Resorts (india) Ltd.-$ EOD Prices
BSE/BOM523367,DCM Shriram Limited EOD Prices
